id,2012_yil_sonu_sgk,2012_yil_sonu_resmi_gelir,ocak_2012_sgk,agustos_2013_sgk,agustos_2013_gelir,mesleki_durum
60409014,0,0.0,0.0,0.0,0.0,0.0
68304051,1,2.0,0.0,1.0,2409.69,0.0
68304005,0,0.0,1.0,0.0,0.0,0.0
65686029,0,0.0,1.0,0.0,0.0,0.0
64357064,1,871.3,1.0,1.0,1110.15,48.0
66303017,0,0.0,1.0,1.0,1055.55,0.0
66542020,0,0.0,0.0,0.0,0.0,0.0
66382022,0,0.0,0.0,1.0,1061.33,0.0
67573003,0,0.0,1.0,1.0,1023.0,25.0
68302055,0,0.0,0.0,0.0,0.0,0.0
65042030,1,1284.61,1.0,0.0,0.0,45.0
65473009,0,0.0,0.0,0.0,0.0,0.0
68444030,0,0.0,0.0,1.0,1028.09,0.0
65240071,1,802.85,1.0,1.0,1093.0,
68444049,0,0.0,0.0,0.0,0.0,0.0
67842041,1,1006.18,1.0,0.0,0.0,0.0
65493037,1,561.45,1.0,0.0,0.0,0.0
64392030,0,0.0,0.0,1.0,1050.0,32.0
67460011,0,0.0,0.0,1.0,1311.78,
64358024,0,0.0,1.0,0.0,0.0,0.0
64298004,1,3.0,1.0,1.0,34.05,31.0
65686038,1,891.5,0.0,1.0,408.6,0.0
64186039,0,0.0,0.0,0.0,0.0,50.0
65459022,1,5.0,1.0,1.0,1300.0,23.0
65459014,1,891.5,1.0,1.0,923.4,23.0
64260022,0,0.0,0.0,0.0,0.0,0.0
67826037,1,886.5,1.0,1.0,1021.5,45.0
64263047,0,0.0,0.0,0.0,0.0,0.0
64330019,1,920.05,1.0,1.0,1340.12,38.0
64337008,0,0.0,0.0,0.0,0.0,0.0
64297034,0,0.0,0.0,0.0,0.0,0.0
64247011,1,1352.9,0.0,1.0,1148.3,32.0
67845033,0,0.0,1.0,1.0,59.36,68.0
64260024,0,0.0,1.0,1.0,1022.0,0.0
66891022,1,1.0,0.0,0.0,0.0,0.0
65358109,1,988.07,1.0,1.0,1341.57,
65042036,1,1322.46,1.0,1.0,1666.49,45.0
66451010,0,0.0,0.0,0.0,0.0,0.0
65358114,1,967.62,1.0,1.0,1083.88,
65753032,1,914.62,0.0,1.0,1255.61,23.0
65984024,0,0.0,0.0,0.0,0.0,0.0
66451040,0,0.0,0.0,0.0,0.0,0.0
65753012,1,1175.56,1.0,1.0,1347.62,25.0
65042012,0,0.0,1.0,0.0,0.0,
64431003,0,0.0,0.0,1.0,874.55,0.0
65459026,0,0.0,0.0,0.0,0.0,0.0
67842034,1,891.99,1.0,0.0,0.0,32.0
65687003,0,0.0,0.0,0.0,0.0,0.0
64431051,1,120.21,1.0,1.0,1049.08,49.0
64186004,1,1611.38,0.0,1.0,1918.48,34.0
63066034,0,0.0,0.0,0.0,0.0,50.0
68097007,0,0.0,1.0,0.0,0.0,0.0
67700008,1,898.98,1.0,0.0,0.0,55.0
68233027,1,1420.76,,,,0.0
68158040,1,982.78,0.0,1.0,1340.26,
64174011,0,0.0,0.0,0.0,0.0,0.0
64295010,0,0.0,0.0,0.0,0.0,45.0
65042046,1,1287.47,1.0,1.0,1673.71,45.0
63066030,1,1103.31,0.0,1.0,1795.74,45.0
65459008,0,0.0,1.0,0.0,0.0,0.0
67826009,0,0.0,0.0,0.0,0.0,0.0
64347007,0,0.0,1.0,1.0,34.05,0.0
68405001,1,1.0,0.0,1.0,1188.96,34.0
65987014,1,3.0,0.0,1.0,612.9,45.0
68386026,0,0.0,0.0,0.0,0.0,
68386025,0,0.0,0.0,0.0,0.0,0.0
64262039,0,0.0,0.0,0.0,0.0,0.0
65481019,0,0.0,1.0,0.0,0.0,0.0
65358168,0,0.0,0.0,0.0,0.0,0.0
64352032,0,0.0,0.0,0.0,0.0,0.0
68441032,1,1048.64,1.0,1.0,1661.04,43.0
62617014,0,0.0,0.0,1.0,1021.5,0.0
65753018,0,0.0,1.0,0.0,0.0,0.0
68441042,0,0.0,0.0,0.0,0.0,0.0
65882006,0,0.0,0.0,1.0,102.15,0.0
67407015,1,371.0,1.0,1.0,369.12,
64068006,0,0.0,1.0,1.0,1055.55,25.0
65480014,1,987.5,1.0,1.0,90.0,50.0
64336002,1,476.8,1.0,0.0,0.0,38.0
67845004,1,5.0,1.0,0.0,0.0,0.0
63066009,1,1439.56,0.0,1.0,2916.05,
64346032,0,0.0,0.0,0.0,0.0,0.0
64337020,0,0.0,0.0,0.0,0.0,0.0
66542024,1,899.82,1.0,1.0,340.5,23.0
67032038,0,0.0,0.0,0.0,0.0,0.0
64186033,1,1010.73,1.0,0.0,0.0,43.0
64358032,0,0.0,0.0,0.0,0.0,51.0
60409006,1,3.0,1.0,0.0,0.0,0.0
65461002,1,1208.26,1.0,1.0,1021.5,43.0
64347021,0,0.0,0.0,0.0,0.0,0.0
68441021,0,0.0,0.0,0.0,0.0,0.0
65474025,0,0.0,0.0,0.0,0.0,0.0
67843017,0,0.0,1.0,0.0,0.0,45.0
65882005,0,0.0,0.0,0.0,0.0,0.0
65043035,1,891.5,1.0,1.0,1021.5,0.0
68304023,0,0.0,0.0,0.0,0.0,0.0
65753048,1,888.5,1.0,1.0,1247.53,32.0
65687027,1,891.5,1.0,1.0,170.25,
64353005,0,0.0,1.0,1.0,34.05,0.0
64329012,1,1332.0,1.0,1.0,2387.6,0.0
64244035,1,4.0,0.0,1.0,170.25,0.0
67786046,0,0.0,0.0,0.0,0.0,0.0
68302040,0,0.0,0.0,1.0,1021.5,45.0
64283009,1,4.0,0.0,0.0,0.0,0.0
65358158,0,0.0,0.0,0.0,0.0,0.0
67799049,1,1.0,0.0,1.0,1050.0,0.0
64236014,0,0.0,0.0,0.0,0.0,
64431059,1,950.6,1.0,1.0,1091.05,32.0
67843040,0,0.0,0.0,0.0,0.0,0.0
64357033,0,0.0,0.0,0.0,0.0,0.0
65043030,0,0.0,0.0,0.0,0.0,0.0
65043034,0,0.0,0.0,0.0,0.0,0.0
65493027,1,1087.57,0.0,0.0,0.0,55.0
67288025,1,1085.0,0.0,1.0,1159.61,38.0
65473016,0,0.0,0.0,1.0,2197.51,0.0
64273015,0,0.0,0.0,0.0,0.0,0.0
64068012,0,0.0,0.0,0.0,0.0,0.0
64347003,0,0.0,1.0,1.0,408.6,31.0
68386041,1,895.05,1.0,0.0,0.0,49.0
64337026,0,0.0,0.0,0.0,0.0,0.0
65459017,0,0.0,0.0,0.0,0.0,0.0
64336016,0,0.0,0.0,0.0,0.0,0.0
64354019,0,0.0,0.0,0.0,0.0,0.0
65883015,0,0.0,0.0,0.0,0.0,0.0
66382003,0,0.0,1.0,0.0,0.0,0.0
65749022,0,0.0,0.0,1.0,1181.77,
64343039,1,905.0,1.0,1.0,1885.48,32.0
65986022,0,0.0,0.0,1.0,2222.56,43.0
68233040,1,4.0,0.0,1.0,1235.61,0.0
68405018,1,1.0,1.0,0.0,0.0,0.0
65358047,0,0.0,0.0,0.0,0.0,
68402043,0,0.0,0.0,0.0,0.0,0.0
67289039,1,955.0,1.0,1.0,1538.66,45.0
64329033,0,0.0,0.0,0.0,0.0,0.0
64357042,0,0.0,0.0,1.0,68.1,0.0
65986030,1,3.0,1.0,0.0,0.0,0.0
64431015,1,891.5,1.0,1.0,1021.5,49.0
64354035,0,0.0,0.0,0.0,0.0,0.0
65358008,0,0.0,0.0,0.0,0.0,0.0
68097027,1,1122.48,1.0,1.0,1296.11,45.0
68304093,1,356.11,1.0,1.0,1172.85,0.0
68233023,0,0.0,,,,0.0
67703004,1,2105.0,0.0,1.0,3336.35,49.0
67289063,1,1003.79,0.0,0.0,0.0,38.0
64345001,1,1222.33,1.0,1.0,1779.67,55.0
65984097,0,0.0,0.0,0.0,0.0,0.0
64282004,0,0.0,0.0,1.0,1127.06,0.0
67786035,0,0.0,0.0,0.0,0.0,0.0
67460014,0,0.0,0.0,0.0,0.0,0.0
64343027,1,891.5,1.0,1.0,1021.5,49.0
68441007,1,3.0,1.0,1.0,1021.5,0.0
64300005,0,0.0,0.0,0.0,0.0,0.0
64260025,0,0.0,0.0,0.0,0.0,0.0
64284030,0,0.0,0.0,0.0,0.0,0.0
64273007,0,0.0,1.0,0.0,0.0,0.0
65882021,0,0.0,1.0,0.0,0.0,0.0
68302034,0,0.0,0.0,0.0,0.0,16.0
68302049,0,0.0,0.0,0.0,0.0,34.0
64236013,1,354.6,0.0,0.0,0.0,32.0
68301013,0,0.0,0.0,0.0,0.0,0.0
64346039,1,887.5,1.0,1.0,1049.08,45.0
68158069,0,0.0,0.0,0.0,0.0,0.0
64174003,1,1838.52,1.0,1.0,1784.63,38.0
64338020,1,802.85,1.0,1.0,1611.29,38.0
67799043,1,283.9,1.0,1.0,328.72,0.0
65358052,0,0.0,0.0,0.0,0.0,0.0
64330028,0,0.0,1.0,0.0,0.0,0.0
65358055,0,0.0,0.0,0.0,0.0,0.0
66303030,1,1777.9,1.0,1.0,2053.95,43.0
64344025,1,973.18,1.0,1.0,1436.09,23.0
62617005,1,1038.66,1.0,0.0,0.0,43.0
64345005,1,972.0,1.0,1.0,1567.45,23.0
67460017,0,0.0,0.0,0.0,0.0,32.0
65493005,1,891.82,0.0,0.0,0.0,0.0
64352014,0,0.0,0.0,0.0,0.0,0.0
68357029,1,3.0,1.0,1.0,1074.26,0.0
68304034,0,0.0,0.0,0.0,0.0,0.0
67577040,1,1317.04,1.0,1.0,1538.66,45.0
65984099,0,0.0,0.0,0.0,0.0,38.0
68402010,0,0.0,0.0,0.0,0.0,38.0
65434014,1,1.0,1.0,0.0,0.0,0.0
66891033,1,207.85,0.0,0.0,0.0,0.0
65042027,1,1529.89,1.0,1.0,1096.65,45.0
63066023,1,3.0,1.0,0.0,0.0,
65496018,0,0.0,1.0,0.0,0.0,0.0
64296002,1,2.0,1.0,1.0,1119.01,0.0
64273017,1,1642.36,1.0,1.0,1848.52,38.0
65481023,0,0.0,0.0,0.0,0.0,0.0
65474005,1,888.5,1.0,1.0,1021.5,45.0
61177038,1,891.5,1.0,1.0,1021.5,49.0
65179012,1,999.05,0.0,1.0,1431.98,38.0
64247019,1,356.6,1.0,0.0,0.0,43.0
64329005,1,832.4,1.0,1.0,926.06,50.0
68232003,0,0.0,0.0,1.0,909.2,0.0
65497001,1,2105.0,1.0,1.0,3414.33,23.0
67577019,1,1472.85,0.0,0.0,0.0,43.0
67032066,1,1136.41,0.0,0.0,0.0,49.0
66837013,0,0.0,1.0,0.0,0.0,0.0
65882027,0,0.0,1.0,0.0,0.0,0.0
65043048,0,0.0,0.0,1.0,1049.08,0.0
64297022,1,1677.85,1.0,1.0,2798.83,23.0
65476023,1,3.0,1.0,0.0,0.0,45.0
68304043,0,0.0,1.0,0.0,0.0,0.0
64336040,1,2.0,0.0,0.0,0.0,0.0
62617015,1,1035.49,1.0,1.0,1503.39,43.0
67683009,0,0.0,0.0,0.0,0.0,
68304089,0,0.0,1.0,0.0,0.0,0.0
64431025,0,0.0,0.0,0.0,0.0,0.0
67407024,0,0.0,0.0,0.0,0.0,0.0
65988044,1,1.0,0.0,0.0,0.0,0.0
68402036,0,0.0,0.0,1.0,1021.5,0.0
65240054,0,0.0,0.0,0.0,0.0,0.0
68301001,1,592.0,1.0,1.0,374.55,45.0
64343017,1,689.45,1.0,0.0,0.0,32.0
64336039,0,0.0,0.0,1.0,1021.5,0.0
65240098,1,972.3,1.0,0.0,0.0,
68441018,0,0.0,0.0,0.0,0.0,0.0
65480028,1,270.98,1.0,0.0,0.0,25.0
65480024,0,0.0,0.0,0.0,0.0,0.0
64236007,0,0.0,0.0,0.0,0.0,0.0
66922072,0,0.0,0.0,0.0,0.0,0.0
64273026,1,3.0,1.0,1.0,1517.69,0.0
67683050,1,1571.59,1.0,0.0,0.0,43.0
66264029,1,895.0,1.0,1.0,1022.0,69.0
65358041,0,0.0,0.0,0.0,0.0,0.0
65476026,1,891.0,1.0,1.0,1188.95,68.0
64300022,1,891.5,1.0,1.0,1070.2,32.0
64330037,1,955.0,1.0,1.0,1084.0,49.0
64247040,1,1179.56,0.0,0.0,0.0,49.0
67288038,1,679.9,1.0,1.0,1715.45,0.0
67845027,0,0.0,0.0,1.0,1050.0,33.0
68386050,0,0.0,1.0,0.0,0.0,0.0
65753030,0,0.0,1.0,1.0,1022.0,0.0
68405004,0,0.0,0.0,0.0,0.0,51.0
64329019,1,1.0,1.0,1.0,1434.19,0.0
68405035,0,0.0,0.0,0.0,0.0,33.0
65497022,0,0.0,0.0,1.0,1330.38,0.0
61177017,0,0.0,0.0,0.0,0.0,0.0
66086005,0,0.0,1.0,0.0,0.0,0.0
64281017,0,0.0,1.0,0.0,0.0,0.0
65240120,0,0.0,0.0,0.0,0.0,0.0
67799029,1,891.5,1.0,0.0,0.0,49.0
64352036,0,0.0,0.0,0.0,0.0,0.0
65493042,0,0.0,0.0,0.0,0.0,0.0
65358104,0,0.0,0.0,0.0,0.0,0.0
64186007,1,1257.33,1.0,0.0,0.0,45.0
64337043,0,0.0,0.0,0.0,0.0,0.0
64244036,1,890.5,0.0,1.0,1021.5,0.0
64347011,1,891.5,1.0,0.0,0.0,
65687016,1,1611.36,1.0,1.0,1009.22,49.0
68304040,1,5.0,0.0,1.0,2936.85,0.0
60984012,0,0.0,0.0,1.0,1065.0,0.0
64264014,0,0.0,1.0,0.0,0.0,0.0
67683001,1,2105.0,0.0,0.0,0.0,49.0
64392028,1,887.5,1.0,1.0,1199.45,25.0
64392021,1,714.2,1.0,1.0,1178.37,30.0
68402048,0,0.0,0.0,0.0,0.0,
68302024,0,0.0,1.0,1.0,153.87,0.0
68441037,0,0.0,1.0,0.0,0.0,0.0
66264013,1,968.33,1.0,1.0,1281.01,31.0
68405036,1,890.5,0.0,0.0,0.0,25.0
65042041,1,1489.16,1.0,1.0,1627.5,43.0
64357030,1,92.81,1.0,0.0,0.0,50.0
67843004,1,1373.89,1.0,1.0,1743.72,45.0
68233011,1,947.87,1.0,1.0,1021.5,43.0
61177023,1,891.5,1.0,1.0,1021.5,45.0
65987030,1,1010.66,1.0,1.0,1518.13,38.0
68444026,1,1492.38,1.0,1.0,1537.0,45.0
67843001,0,0.0,1.0,0.0,0.0,0.0
65240093,1,921.05,1.0,1.0,1055.55,45.0
64353020,1,921.05,1.0,0.0,0.0,33.0
64361002,0,0.0,0.0,0.0,0.0,0.0
64361011,1,891.5,1.0,0.0,0.0,80.0
65358021,0,0.0,0.0,0.0,0.0,0.0
65481016,1,911.64,1.0,1.0,1113.78,49.0
68405041,0,0.0,0.0,0.0,0.0,
67573040,1,5.0,0.0,0.0,0.0,32.0
65496026,0,0.0,1.0,1.0,170.25,25.0
64352003,1,421.61,1.0,1.0,1382.81,49.0
66542027,1,2.0,0.0,1.0,1021.5,0.0
64174034,1,890.5,1.0,0.0,0.0,25.0
68097079,0,0.0,0.0,0.0,0.0,0.0
65984012,0,0.0,0.0,0.0,0.0,0.0
67577008,0,0.0,0.0,0.0,0.0,0.0
64295024,1,1274.78,1.0,0.0,0.0,50.0
65984068,0,0.0,0.0,0.0,0.0,0.0
64248001,0,0.0,0.0,0.0,0.0,0.0
65476020,0,0.0,0.0,0.0,0.0,0.0
67805017,1,1310.0,1.0,1.0,1608.66,38.0
64300039,0,0.0,1.0,0.0,0.0,25.0
68158006,0,0.0,0.0,0.0,0.0,0.0
65749031,1,915.14,1.0,1.0,1021.5,49.0
67805019,0,0.0,0.0,0.0,0.0,0.0
68232006,1,4.0,0.0,1.0,1112.37,0.0
64264004,0,0.0,1.0,0.0,0.0,0.0
64174021,1,4.0,1.0,1.0,2098.19,
64209017,1,891.5,0.0,1.0,1021.5,55.0
65473021,0,0.0,0.0,0.0,0.0,0.0
63066001,1,2.0,1.0,0.0,0.0,43.0
67289046,0,0.0,1.0,0.0,0.0,0.0
67460008,0,0.0,0.0,1.0,1021.5,0.0
65459001,1,889.5,1.0,0.0,0.0,23.0
64337012,0,0.0,0.0,0.0,0.0,0.0
68302063,0,0.0,0.0,1.0,68.1,0.0
66891027,0,0.0,0.0,0.0,0.0,0.0
64174043,1,2101.0,1.0,1.0,1965.28,45.0
64345012,1,179.3,1.0,1.0,758.18,0.0
68302041,1,891.5,1.0,1.0,1021.5,43.0
64431060,1,1122.5,1.0,1.0,1679.0,45.0
68233013,1,891.5,1.0,1.0,1044.71,50.0
65984112,0,0.0,0.0,0.0,0.0,0.0
67573007,1,887.5,1.0,0.0,0.0,
65481012,1,891.5,1.0,1.0,1021.5,23.0
65882022,0,0.0,0.0,0.0,0.0,
68441050,0,0.0,1.0,0.0,0.0,0.0
65883012,1,785.12,1.0,0.0,0.0,45.0
65988037,1,959.76,1.0,1.0,1086.28,25.0
67842050,1,2105.0,1.0,1.0,2884.25,
68441002,0,0.0,0.0,1.0,1021.5,0.0
60984020,0,0.0,0.0,0.0,0.0,32.0
65984081,0,0.0,0.0,0.0,0.0,0.0
64356039,1,2105.0,1.0,1.0,2675.62,38.0
64352009,0,0.0,1.0,0.0,0.0,55.0
65358148,0,0.0,0.0,0.0,0.0,0.0
64337021,0,0.0,0.0,0.0,0.0,0.0
68405031,0,0.0,0.0,1.0,1021.5,0.0
68301026,0,0.0,0.0,0.0,0.0,0.0
65042029,1,1287.47,1.0,1.0,1683.39,45.0
65358098,0,0.0,0.0,0.0,0.0,0.0
65043028,0,0.0,0.0,1.0,34.05,0.0
64431024,1,982.78,1.0,1.0,1575.86,23.0
65358105,1,2.0,0.0,0.0,0.0,23.0
65459028,1,2105.0,1.0,1.0,1869.63,45.0
65240056,0,0.0,0.0,0.0,0.0,0.0
64296050,1,921.05,0.0,0.0,0.0,69.0
65987025,1,1327.8,1.0,1.0,1021.5,68.0
64344034,0,0.0,0.0,1.0,1388.69,0.0
66264001,1,1074.71,1.0,1.0,1167.92,
67803004,0,0.0,0.0,0.0,0.0,32.0
66264032,1,1127.9,1.0,1.0,1243.88,32.0
64431030,0,0.0,0.0,0.0,0.0,0.0
65436005,0,0.0,0.0,0.0,0.0,0.0
67288028,1,4.0,0.0,1.0,681.0,55.0
64364022,1,1144.63,1.0,1.0,1500.0,38.0
68357021,0,0.0,0.0,0.0,0.0,0.0
68232009,0,0.0,0.0,0.0,0.0,
68232039,0,0.0,0.0,0.0,0.0,0.0
67289064,1,560.97,1.0,0.0,0.0,69.0
65984019,1,3.0,0.0,0.0,0.0,0.0
67579001,1,5.0,0.0,1.0,136.2,0.0
67579049,1,1288.7,1.0,0.0,0.0,43.0
68304100,0,0.0,0.0,0.0,0.0,0.0
65749008,0,0.0,0.0,0.0,0.0,
68302018,1,2.0,1.0,0.0,0.0,0.0
64337039,0,0.0,0.0,0.0,0.0,0.0
67460007,1,575.95,1.0,1.0,1744.84,
67573010,0,0.0,0.0,0.0,0.0,0.0
64174005,1,921.05,1.0,1.0,1023.0,45.0
67577031,0,0.0,0.0,0.0,0.0,0.0
64329017,0,0.0,0.0,0.0,0.0,0.0
64297045,1,740.75,1.0,0.0,0.0,45.0
65461006,1,2.0,1.0,1.0,1021.5,0.0
59026032,1,891.5,1.0,0.0,0.0,25.0
68449008,1,1769.93,0.0,1.0,1438.89,23.0
64337014,0,0.0,0.0,0.0,0.0,0.0
64354025,1,891.5,1.0,1.0,1459.71,38.0
64247001,0,0.0,0.0,0.0,0.0,0.0
68444040,1,1026.09,1.0,0.0,0.0,43.0
65984082,0,0.0,0.0,0.0,0.0,43.0
64186038,0,0.0,0.0,0.0,0.0,0.0
68301019,0,0.0,0.0,0.0,0.0,0.0
64209008,0,0.0,0.0,0.0,0.0,0.0
65293035,1,1.0,0.0,0.0,0.0,32.0
60984005,0,0.0,0.0,0.0,0.0,50.0
63066013,1,891.5,0.0,1.0,1021.5,69.0
64330025,1,891.5,1.0,1.0,1021.5,68.0
64337049,0,0.0,0.0,0.0,0.0,0.0
65496004,0,0.0,1.0,1.0,1590.03,
64283007,0,0.0,0.0,1.0,1023.0,0.0
68449005,0,0.0,0.0,0.0,0.0,0.0
66809037,1,2101.66,1.0,1.0,2191.24,45.0
67034030,0,0.0,0.0,0.0,0.0,0.0
65240084,0,0.0,0.0,0.0,0.0,0.0
65987018,1,5.0,0.0,0.0,0.0,0.0
64352029,0,0.0,0.0,0.0,0.0,0.0
65459006,0,0.0,0.0,0.0,0.0,0.0
64364024,1,1082.66,1.0,1.0,1771.29,38.0
68449031,0,0.0,0.0,0.0,0.0,0.0
65358175,0,0.0,0.0,0.0,0.0,0.0
64372008,0,0.0,1.0,0.0,0.0,33.0
64248009,0,0.0,0.0,0.0,0.0,0.0
68357002,0,0.0,0.0,0.0,0.0,0.0
65476028,1,413.7,1.0,1.0,1538.66,0.0
60409039,1,3.0,1.0,0.0,0.0,
64263017,0,0.0,0.0,0.0,0.0,0.0
64373010,1,891.5,0.0,1.0,1398.77,31.0
67032020,1,3.0,1.0,0.0,0.0,0.0
65984050,0,0.0,0.0,0.0,0.0,0.0
65358080,0,0.0,0.0,0.0,0.0,0.0
65749029,1,1121.55,1.0,1.0,1021.5,23.0
65496030,1,962.2,1.0,1.0,1177.47,38.0
65753039,0,0.0,0.0,0.0,0.0,0.0
67842020,1,905.0,1.0,1.0,115.0,69.0
68449007,0,0.0,1.0,0.0,0.0,0.0
64356012,1,4.0,0.0,0.0,0.0,0.0
64263032,0,0.0,0.0,0.0,0.0,0.0
64264001,1,891.5,1.0,1.0,1021.5,38.0
68357028,0,0.0,1.0,0.0,0.0,
60409022,0,0.0,1.0,1.0,885.3,38.0
65749007,1,890.5,1.0,0.0,0.0,0.0
64186042,0,0.0,0.0,1.0,1393.38,0.0
65358025,0,0.0,1.0,0.0,0.0,0.0
65686037,1,773.3,1.0,0.0,0.0,45.0
65984022,0,0.0,0.0,0.0,0.0,0.0
65358155,0,0.0,1.0,0.0,0.0,0.0
65358086,0,0.0,0.0,0.0,0.0,0.0
68402013,0,0.0,0.0,0.0,0.0,0.0
64283013,0,0.0,0.0,0.0,0.0,0.0
65883002,0,0.0,0.0,1.0,1055.55,0.0
65473012,0,0.0,0.0,1.0,1878.03,0.0
64357094,1,625.55,1.0,1.0,1021.5,43.0
65434019,0,0.0,0.0,1.0,1561.88,
68158052,0,0.0,0.0,0.0,0.0,0.0
65481029,1,905.0,1.0,1.0,1632.38,23.0
64330010,1,1464.31,1.0,1.0,2141.59,45.0
64263034,1,887.5,0.0,0.0,0.0,43.0
64431046,0,0.0,0.0,0.0,0.0,0.0
64300012,0,0.0,1.0,0.0,0.0,0.0
64431018,0,0.0,0.0,0.0,0.0,0.0
68357046,0,0.0,0.0,0.0,0.0,0.0
67799017,1,3.0,0.0,1.0,2810.78,0.0
67573014,0,0.0,0.0,0.0,0.0,0.0
65240012,0,0.0,0.0,1.0,919.35,
65481021,0,0.0,0.0,0.0,0.0,0.0
65986032,1,888.5,1.0,0.0,0.0,45.0
67803012,1,1.0,1.0,1.0,1133.27,0.0
67034058,1,512.43,0.0,1.0,1585.29,0.0
67289035,1,890.0,0.0,1.0,1678.54,48.0
64296019,1,34.55,1.0,0.0,0.0,23.0
64283014,0,0.0,0.0,0.0,0.0,0.0
64298018,1,891.5,1.0,1.0,1691.51,38.0
64354039,1,1295.23,1.0,1.0,2279.79,45.0
67799005,1,921.05,1.0,1.0,1021.5,
67577042,0,0.0,0.0,0.0,0.0,0.0
67786049,1,1618.38,1.0,1.0,2673.55,55.0
64392008,0,0.0,1.0,1.0,1072.58,0.0
65358022,0,0.0,0.0,0.0,0.0,0.0
65240046,0,0.0,0.0,0.0,0.0,0.0
64264036,0,0.0,0.0,0.0,0.0,0.0
65474003,1,1505.0,0.0,1.0,1750.0,45.0
68402005,0,0.0,0.0,0.0,0.0,0.0
65434039,1,618.89,1.0,0.0,0.0,0.0
68449002,1,1211.45,1.0,1.0,1038.56,0.0
67842043,1,4.0,0.0,1.0,1384.79,
68097053,0,0.0,0.0,0.0,0.0,0.0
65434012,1,5.0,1.0,1.0,1059.64,32.0
67460032,1,2.0,1.0,1.0,851.25,48.0
59026011,0,0.0,1.0,0.0,0.0,0.0
67799031,0,0.0,0.0,0.0,0.0,0.0
65687020,1,921.05,1.0,1.0,1150.0,43.0
64273011,0,0.0,0.0,0.0,0.0,0.0
64431054,1,861.95,1.0,1.0,1021.5,55.0
67826026,1,889.5,1.0,1.0,578.85,45.0
68302014,1,3.0,0.0,1.0,1021.5,0.0
64343021,1,358.6,1.0,0.0,0.0,25.0
64295008,1,890.5,1.0,0.0,0.0,43.0
65480027,1,888.5,1.0,1.0,1547.58,33.0
67786017,0,0.0,0.0,0.0,0.0,0.0
60929005,1,407.09,1.0,1.0,2364.59,0.0
67842006,1,46.9,1.0,1.0,1022.0,
66891003,1,891.5,0.0,1.0,1021.5,38.0
64352037,0,0.0,0.0,0.0,0.0,55.0
64357056,1,917.05,1.0,0.0,0.0,43.0
67700003,0,0.0,1.0,0.0,0.0,0.0
65496017,1,2.0,0.0,0.0,0.0,34.0
67843035,1,1101.25,1.0,1.0,1227.15,16.0
67683005,1,942.5,1.0,1.0,1513.69,
65434025,1,891.5,0.0,1.0,1080.0,45.0
68386011,1,954.86,1.0,1.0,1678.53,0.0
65687017,1,182.3,1.0,0.0,0.0,49.0
65179028,1,2.0,1.0,1.0,1021.5,0.0
60983016,1,5.0,0.0,1.0,1287.71,43.0
64354038,0,0.0,1.0,0.0,0.0,0.0
68301015,1,3.0,0.0,1.0,1402.86,0.0
64352019,1,1431.0,1.0,1.0,1633.5,55.0
67803028,1,891.5,1.0,0.0,0.0,38.0
65240026,1,1.0,1.0,0.0,0.0,0.0
64336025,0,0.0,0.0,0.0,0.0,0.0
64244018,0,0.0,0.0,0.0,0.0,25.0
63066028,1,891.5,0.0,0.0,0.0,38.0
67845032,1,1.0,1.0,1.0,1044.36,38.0
68304024,0,0.0,0.0,0.0,0.0,0.0
65461014,1,1.0,0.0,0.0,0.0,32.0
60983014,1,3.0,0.0,1.0,1021.5,33.0
67034029,1,1401.84,1.0,1.0,2098.16,45.0
68097054,1,1226.62,1.0,1.0,1505.07,45.0
64330023,1,1130.45,1.0,1.0,1327.95,45.0
59026040,1,218.47,0.0,1.0,1241.29,0.0
64281010,1,905.0,0.0,1.0,1050.0,55.0
67805015,0,0.0,0.0,0.0,0.0,0.0
67842002,1,891.5,1.0,1.0,1264.0,0.0
67843007,1,4.0,0.0,1.0,1021.5,55.0
64209028,1,1375.2,1.0,1.0,1908.44,34.0
67700042,1,888.5,1.0,1.0,1021.5,43.0
66086044,0,0.0,0.0,0.0,0.0,0.0
66891045,0,0.0,0.0,1.0,442.65,0.0
68304026,1,1.0,0.0,0.0,0.0,23.0
65358076,0,0.0,0.0,0.0,0.0,0.0
64296017,0,0.0,0.0,1.0,1089.61,0.0
61177037,1,891.5,1.0,1.0,578.85,49.0
64343018,0,0.0,0.0,0.0,0.0,0.0
64273003,1,1.0,0.0,0.0,0.0,0.0
64244003,1,1.0,0.0,1.0,1163.98,0.0
64282012,0,0.0,0.0,0.0,0.0,0.0
65984035,0,0.0,0.0,0.0,0.0,0.0
64357086,0,0.0,0.0,0.0,0.0,
64364020,1,1693.01,1.0,1.0,1440.14,34.0
64282011,0,0.0,1.0,0.0,0.0,0.0
65883032,0,0.0,0.0,0.0,0.0,0.0
64263007,0,0.0,0.0,0.0,0.0,0.0
68301018,1,891.5,1.0,0.0,0.0,49.0
68158015,0,0.0,0.0,0.0,0.0,55.0
64357066,0,0.0,0.0,0.0,0.0,0.0
60409023,1,5.0,1.0,1.0,1200.44,45.0
64345021,1,1145.63,1.0,1.0,1803.59,34.0
64262041,0,0.0,0.0,0.0,0.0,0.0
68304074,1,889.5,1.0,0.0,0.0,69.0
60984004,0,0.0,0.0,0.0,0.0,31.0
67786020,0,0.0,0.0,0.0,0.0,0.0
64298023,0,0.0,1.0,0.0,0.0,
