id,kursu_veren_kurum,kursu_tamamlama_durumu,sertifika_alma_durumu
65987011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65988024,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68402039,Kamu Ofisi,1.0,1.0
65984074,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65986014,,,
67034009,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67786010,Ortaokul (Universite),,
65493016,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68304082,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64298016,Meslek Lisesi,,
68402035,Kamu Ofisi,1.0,1.0
64174014,Universite,1.0,1.0
68402045,Kamu Ofisi,0.0,0.0
65232016,Meslek Lisesi,0.0,0.0
65240035,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65481015,Meslek Lisesi,,
66891026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64298028,Meslek Lisesi,1.0,0.0
66382032,Stk'Lar,1.0,1.0
64392019,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
64337038,Kamu Ofisi,1.0,1.0
64354029,Kamu Ofisi,1.0,1.0
68097011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68402018,Kamu Ofisi,,
60929019,Universite,1.0,1.0
65179015,Meslek Lisesi,,
67460015,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68158051,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64283022,Kamu Ofisi,0.0,0.0
68304036,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65753031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64356013,Kamu Ofisi,,
66837043,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68357032,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
66382036,Stk'Lar,1.0,1.0
64431004,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65042034,Kamu Ofisi,1.0,1.0
62617003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68304009,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65043010,Kamu Ofisi,,
65240105,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
64067015,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66382043,Stk'Lar,1.0,1.0
65686009,Universite,,
64357081,Kamu Ofisi,1.0,1.0
64284017,Meslek Lisesi,1.0,1.0
66382010,Stk'Lar,,
66809014,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68097043,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64282016,Kamu Ofisi,,
68302011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65211032,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
66382006,Stk'Lar,,
65473027,Meslek Lisesi,0.0,0.0
65042031,Kamu Ofisi,1.0,1.0
65042016,Kamu Ofisi,,
68304084,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
66264018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
66451005,Stk'Lar,,
64338022,Kamu Ofisi,1.0,1.0
65293036,Universite,1.0,1.0
65753026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64329003,Kamu Ofisi,,
65493040,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64344026,Kamu Ofisi,1.0,1.0
64358010,Meslek Lisesi,,
68386007,Kamu Ofisi,,
68158011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64263046,Halk Egitim Merkezi (Hem),0.0,0.0
65749015,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65434035,Stk'Lar,1.0,1.0
64358011,Meslek Lisesi,,
64295037,Meslek Lisesi,1.0,1.0
68096005,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68441026,Kamu Ofisi,1.0,1.0
65294014,Universite,,
68232012,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65984059,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64247004,Meslek Lisesi,,
66542011,Meslek Lisesi,,
66303001,Meslek Lisesi,,
65882033,Meslek Lisesi,1.0,1.0
68304085,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65984072,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68232045,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64337024,Kamu Ofisi,,
65043029,Kamu Ofisi,1.0,1.0
68096028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64338039,Kamu Ofisi,1.0,1.0
66086022,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64356033,Kamu Ofisi,1.0,1.0
65988021,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65984028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65686027,Universite,0.0,0.0
68357006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66809018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67799015,Ortaokul (Universite),,
67845040,Universite,0.0,0.0
68405014,Kamu Ofisi,,
67700043,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68301030,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64282036,Kamu Ofisi,1.0,1.0
64357026,Kamu Ofisi,,
61177002,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66382031,Stk'Lar,0.0,0.0
65211034,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67579003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64373017,"Kamu Ofisi, Meslek Lisesi",,
64298002,Meslek Lisesi,,
61177040,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65042044,Kamu Ofisi,1.0,1.0
67577023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67034074,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65179031,Meslek Lisesi,1.0,1.0
65987035,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
66837009,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67703028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65294005,Universite,,
65043024,Kamu Ofisi,,
66086040,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
67842015,Universite,,
65687019,Universite,,
65240111,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64300009,Meslek Lisesi,,
68158018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66451046,Stk'Lar,1.0,1.0
67843028,Universite,1.0,1.0
67577017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65294008,Universite,,
65686014,Universite,,
65436022,Meslek Lisesi,1.0,1.0
67786009,Ortaokul (Universite),,
64343015,Kamu Ofisi,,
67843009,Universite,,
64336013,Kamu Ofisi,,
60983022,Universite,0.0,0.0
68304049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68357043,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65293039,Universite,1.0,1.0
66922073,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65476032,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
66922056,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
63066021,Universite,,
67573049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64352004,Kamu Ofisi,,
64282006,Kamu Ofisi,,
68405019,Kamu Ofisi,,
67032040,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67579042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64337044,Kamu Ofisi,1.0,0.0
65042020,Kamu Ofisi,,
65358145,Halk Egitim Merkezi (Hem),1.0,1.0
67826033,Ortaokul (Universite),1.0,1.0
65984042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67289024,Kamu Ofisi,,
64247015,Meslek Lisesi,,
67805010,Ortaokul (Universite),,
65358199,Halk Egitim Merkezi (Hem),1.0,1.0
64373035,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
66809048,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65434018,Stk'Lar,,
68304020,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64431042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65882001,Meslek Lisesi,,
68304048,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66922053,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68304011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64209001,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
64068025,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66086014,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
61177010,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65358124,Halk Egitim Merkezi (Hem),1.0,1.0
65293021,Universite,1.0,1.0
67034048,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64356038,Kamu Ofisi,0.0,0.0
64209036,Mesleki Egitim Ve Ogretim Merkezi (Mem),0.0,0.0
68097028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65293014,Universite,,
67842035,Universite,1.0,1.0
68232037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
68304094,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
65043025,Kamu Ofisi,,
64298032,Meslek Lisesi,1.0,0.0
65240087,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64284003,Meslek Lisesi,,
68357049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64356026,Kamu Ofisi,1.0,1.0
68096011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64336035,Kamu Ofisi,0.0,0.0
67577047,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65043007,Kamu Ofisi,,
64346010,Kamu Ofisi,,
65436019,Meslek Lisesi,0.0,0.0
65179026,Meslek Lisesi,1.0,1.0
64338027,Kamu Ofisi,1.0,1.0
64298049,Meslek Lisesi,1.0,0.0
68097070,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65753017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67577012,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68097023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65687032,Universite,1.0,1.0
65476005,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67579036,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64068004,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67826013,Ortaokul (Universite),,
65240116,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65240065,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65984053,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67845010,Universite,,
67034015,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66451004,Stk'Lar,,
64354013,Kamu Ofisi,,
67842017,Universite,,
67683011,Ortaokul (Universite),,
64330001,Kamu Ofisi,,
68304065,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
65240038,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64347002,Kamu Ofisi,,
64260009,Halk Egitim Merkezi (Hem),,
66922076,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65883022,Meslek Lisesi,1.0,1.0
66922005,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64264012,Kamu Ofisi,,
65988018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65436016,Meslek Lisesi,1.0,1.0
67034075,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
68357008,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67799041,Ortaokul (Universite),0.0,0.0
65042018,Kamu Ofisi,,
60983006,Universite,,
67579045,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
67786004,Ortaokul (Universite),,
65436018,Meslek Lisesi,1.0,1.0
64264033,Kamu Ofisi,1.0,1.0
64295003,Meslek Lisesi,,
65358163,Halk Egitim Merkezi (Hem),1.0,1.0
64281040,Meslek Lisesi,1.0,1.0
67842011,Universite,,
64337017,Kamu Ofisi,,
64264002,Kamu Ofisi,,
65042005,Kamu Ofisi,,
66542005,Meslek Lisesi,,
65480030,Meslek Lisesi,1.0,1.0
64067017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65179027,Meslek Lisesi,1.0,1.0
64209047,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
68232048,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
67786019,Ortaokul (Universite),,
68302037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65240013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64281022,Meslek Lisesi,1.0,1.0
67573013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64186027,Universite,1.0,1.0
65753040,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67700049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
66451003,Stk'Lar,,
65043014,Kamu Ofisi,,
64344014,Kamu Ofisi,,
67845024,Universite,,
68232049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65179004,Meslek Lisesi,,
66837031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64338032,Kamu Ofisi,1.0,1.0
65481010,Meslek Lisesi,,
67799009,Ortaokul (Universite),,
60409021,Universite,,
68449048,Meslek Lisesi,1.0,1.0
64354028,Kamu Ofisi,1.0,1.0
65753002,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65436026,Meslek Lisesi,1.0,1.0
65436004,Meslek Lisesi,,
68402004,Kamu Ofisi,,
65480003,Meslek Lisesi,,
64247039,Meslek Lisesi,1.0,1.0
66809022,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65987034,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
65476013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65358116,Halk Egitim Merkezi (Hem),1.0,1.0
67786039,Ortaokul (Universite),1.0,1.0
64068007,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65749013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65240042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64336045,Kamu Ofisi,1.0,1.0
68405029,Kamu Ofisi,0.0,0.0
64260039,Halk Egitim Merkezi (Hem),0.0,0.0
67842026,Universite,1.0,1.0
64372018,"Meslek Lisesi, Devlet Dairesi",1.0,1.0
68304037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64344022,Kamu Ofisi,1.0,1.0
64262010,Halk Egitim Merkezi (Hem),,
67826050,Ortaokul (Universite),1.0,1.0
66382039,Stk'Lar,1.0,1.0
65293025,Universite,1.0,1.0
65687030,Universite,1.0,1.0
65474019,Halk Egitim Merkezi (Hem),1.0,1.0
64357024,Kamu Ofisi,,
68405046,Kamu Ofisi,0.0,0.0
67826002,Ortaokul (Universite),,
65986017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64209006,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
64338023,Kamu Ofisi,1.0,1.0
64247016,Meslek Lisesi,,
64337031,Kamu Ofisi,1.0,1.0
65493023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65753049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67843045,Universite,0.0,0.0
65687037,Universite,1.0,1.0
64186005,Universite,,
65294028,Universite,1.0,1.0
67577027,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68158026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68302023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68096008,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65986012,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64364003,"Meslek Lisesi, Devlet Dairesi",,
64344040,Kamu Ofisi,1.0,1.0
64338029,Kamu Ofisi,0.0,0.0
67407016,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
65232009,Meslek Lisesi,,
68119036,Ozel Isletme,1.0,1.0
65474022,Halk Egitim Merkezi (Hem),1.0,0.0
67683015,Ortaokul (Universite),,
67032026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
63066002,Universite,,
65461021,Meslek Lisesi,1.0,1.0
65459015,Halk Egitim Merkezi (Hem),,
66837049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64345007,Kamu Ofisi,,
63066035,Universite,1.0,1.0
59026035,Kamu Ofisi,0.0,0.0
68158003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68386046,Kamu Ofisi,1.0,1.0
68304050,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68302025,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67843031,Universite,1.0,1.0
65358137,Halk Egitim Merkezi (Hem),0.0,0.0
65476048,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64337027,Kamu Ofisi,1.0,1.0
65753013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66891004,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66086012,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
63066049,Universite,0.0,0.0
67786037,Ortaokul (Universite),1.0,1.0
65984114,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65294013,Universite,,
64186041,Universite,1.0,1.0
68302042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
68405032,Kamu Ofisi,0.0,0.0
64329016,Kamu Ofisi,,
64298003,Meslek Lisesi,,
63066050,Universite,0.0,0.0
64358006,Meslek Lisesi,,
64068030,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67799020,Ortaokul (Universite),,
64282013,Kamu Ofisi,,
64248012,Meslek Lisesi,,
65988042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64068036,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
60983001,Universite,,
66451020,Stk'Lar,,
68357033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65988035,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68158034,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64338028,Kamu Ofisi,1.0,1.0
65753037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64263003,Halk Egitim Merkezi (Hem),,
64067004,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64244014,Meslek Lisesi,,
64263026,Halk Egitim Merkezi (Hem),0.0,0.0
68441004,Kamu Ofisi,,
67407002,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
67786038,Ortaokul (Universite),1.0,1.0
64209009,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
64354036,Kamu Ofisi,1.0,1.0
64068031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
60409020,Universite,,
65497015,Meslek Lisesi,,
64248007,Meslek Lisesi,,
61177018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
59026031,Kamu Ofisi,1.0,1.0
65293024,Universite,1.0,1.0
64392017,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
64330018,Kamu Ofisi,,
68304003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64068037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
67842048,Universite,1.0,1.0
64357022,Kamu Ofisi,,
65240096,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65461009,Meslek Lisesi,,
66837033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64329032,Kamu Ofisi,1.0,1.0
64296048,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
65753027,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
62617008,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65459012,Halk Egitim Merkezi (Hem),,
64273024,Meslek Lisesi,1.0,1.0
60409005,Universite,,
64330039,Kamu Ofisi,1.0,1.0
64067005,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65240053,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64244011,Meslek Lisesi,1.0,1.0
65293006,Universite,,
68097015,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65496008,Meslek Lisesi,,
67032051,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67460012,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64357074,Kamu Ofisi,0.0,0.0
65984008,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66382035,Stk'Lar,1.0,1.0
64067032,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67845017,Universite,,
68232047,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64337003,Kamu Ofisi,,
67805018,Ortaokul (Universite),0.0,0.0
65687014,Universite,,
68405013,Kamu Ofisi,,
66891006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68444027,Meslek Lisesi,0.0,0.0
65476017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68405024,Kamu Ofisi,,
66837025,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65240024,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68386008,Kamu Ofisi,,
60409012,Universite,,
66382030,Stk'Lar,1.0,1.0
66264024,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
68301039,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65496015,Meslek Lisesi,,
64361018,Meslek Lisesi,1.0,1.0
66891043,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
66809003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64068001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65476010,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64186034,Universite,0.0,0.0
65473026,Meslek Lisesi,1.0,1.0
64431005,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66837044,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65043002,Kamu Ofisi,,
64373029,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
67034056,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64260007,Halk Egitim Merkezi (Hem),,
67683014,Ortaokul (Universite),,
65358142,Halk Egitim Merkezi (Hem),1.0,1.0
67460048,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65988016,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64186012,Universite,,
68444011,Meslek Lisesi,,
67577005,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66809028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64247033,Meslek Lisesi,0.0,0.0
68097049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67799038,Ortaokul (Universite),0.0,0.0
68402034,Kamu Ofisi,1.0,1.0
64067006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64347022,Kamu Ofisi,0.0,0.0
64357017,Kamu Ofisi,,
64354034,Kamu Ofisi,1.0,1.0
65987021,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68405020,Kamu Ofisi,,
64364011,"Meslek Lisesi, Devlet Dairesi",,
64392007,"Kamu Ofisi, Meslek Lisesi",,
65240106,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68158017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65988041,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64067049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64373024,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
64067042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64273016,Meslek Lisesi,1.0,1.0
66451024,Stk'Lar,,
66837012,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64354026,Kamu Ofisi,0.0,0.0
65473003,Meslek Lisesi,,
67579037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
68386022,Kamu Ofisi,,
65358152,Halk Egitim Merkezi (Hem),1.0,1.0
66891009,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65240114,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67407039,Mesleki Egitim Ve Ogretim Merkezi (Mem),0.0,0.0
68304097,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
67577014,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64067037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65434003,Stk'Lar,,
64186018,Universite,,
65240031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66809030,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
68097008,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65753033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65497017,Meslek Lisesi,0.0,0.0
67579026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67843047,Universite,1.0,1.0
65988029,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
